98,1,1292,296,17,15,1,1,1
99,1,1292,296,17,15,1,1,1
100,1,1293,297,17,15,1,1,1
101,1,1293,297,17,15,1,1,1
102,1,1293,297,17,15,1,1,1
103,1,1293,297,17,15,1,1,1
104,1,1293,297,17,15,1,1,1
105,1,1293,297,17,15,1,1,1
106,1,1293,297,17,15,1,1,1
107,1,1293,297,17,15,1,1,1
108,1,1293,297,17,15,1,1,1
109,1,1293,297,17,15,1,1,1
110,1,1293,297,17,15,1,1,1
111,1,1293,297,17,15,1,1,1
112,1,1293,297,17,15,1,1,1
113,1,1293,297,17,15,1,1,1
114,1,1293,297,17,15,1,1,1
115,1,1293,297,17,15,1,1,1
116,1,1293,297,17,15,1,1,1
117,1,1293,297,17,15,1,1,1
118,1,1293,297,17,15,1,1,1
119,1,1293,297,17,15,1,1,1
120,1,1293,297,17,15,1,1,1
121,1,1293,297,17,15,1,1,1
122,1,1293,297,17,15,1,1,1
123,1,1293,297,17,15,1,1,1
124,1,1293,297,17,15,1,1,1
125,1,1293,297,17,15,1,1,1
126,1,1293,297,17,15,1,1,1
127,1,1293,297,17,15,1,1,1
128,1,1293,297,17,15,1,1,1
129,1,1293,297,17,15,1,1,1
130,1,1293,297,17,15,1,1,1
131,1,1293,297,17,15,1,1,1
132,1,1293,297,17,15,1,1,1
133,1,1293,297,17,15,1,1,1
134,1,1293,297,17,15,1,1,1
135,1,1293,297,17,15,1,1,1
136,1,1293,297,17,15,1,1,1
137,1,1293,297,17,15,1,1,1
138,1,1293,297,17,15,1,1,1
139,1,1293,297,17,15,1,1,1
140,1,1293,297,17,15,1,1,1
141,1,1293,297,17,15,1,1,1
142,1,1293,297,17,15,1,1,1
143,1,1293,297,17,15,1,1,1
144,1,1293,297,17,15,1,1,1
145,1,1293,297,17,15,1,1,1
146,1,1293,297,17,15,1,1,1
147,1,1293,297,17,15,1,1,1
148,1,1293,297,17,15,1,1,1
149,1,1293,297,17,15,1,1,1
150,1,1293,297,17,15,1,1,1
151,1,1293,297,17,15,1,1,1
152,1,1293,297,17,15,1,1,1
153,1,1293,297,17,15,1,1,1
154,1,1293,297,17,15,1,1,1
155,1,1293,297,17,15,1,1,1
156,1,1293,297,17,15,1,1,1
157,1,1293,297,17,15,1,1,1
158,1,1293,297,17,15,1,1,1
159,1,1293,297,17,15,1,1,1
160,1,1292,298,17,15,1,1,1
161,1,1292,298,17,15,1,1,1
162,1,1292,298,17,15,1,1,1
163,1,1292,298,17,15,1,1,1
164,1,1292,298,17,15,1,1,1
1,2,1451,154,35,49,1,1,1
2,2,1451,154,35,49,1,1,1
3,2,1451,154,35,49,1,1,1
4,2,1451,154,35,49,1,1,1
5,2,1451,154,35,49,1,1,1
6,2,1451,154,35,49,1,1,1
7,2,1451,154,35,49,1,1,1
8,2,1451,154,35,49,1,1,1
9,2,1451,154,35,49,1,1,1
10,2,1451,154,35,49,1,1,1
11,2,1451,154,35,49,1,1,1
12,2,1451,154,35,49,1,1,1
13,2,1451,154,35,49,1,1,1
14,2,1451,154,35,49,1,1,1
15,2,1451,154,35,49,1,1,1
16,2,1451,154,35,49,1,1,1
17,2,1451,154,35,49,1,1,1
18,2,1451,154,35,49,1,1,1
19,2,1451,154,35,49,1,1,1
20,2,1451,154,35,49,1,1,1
21,2,1451,154,35,49,1,1,1
22,2,1451,154,35,49,1,1,1
23,2,1451,154,35,49,1,1,1
24,2,1451,154,35,49,1,1,1
25,2,1451,154,35,49,1,1,1
26,2,1451,154,35,49,1,1,1
27,2,1451,154,35,49,1,1,1
28,2,1451,154,35,49,1,1,1
29,2,1451,154,35,49,1,1,1
30,2,1451,154,35,49,1,1,1
31,2,1451,154,35,49,1,1,1
32,2,1451,154,35,49,1,1,1
33,2,1451,154,35,49,1,1,1
34,2,1451,154,35,49,1,1,1
35,2,1451,154,35,49,1,1,1
36,2,1451,154,35,49,1,1,1
37,2,1451,154,35,49,1,1,1
38,2,1451,154,35,49,1,1,1
39,2,1451,154,35,49,1,1,1
40,2,1451,154,35,49,1,1,1
41,2,1451,154,35,49,1,1,1
42,2,1451,154,35,49,1,1,1
43,2,1451,154,35,49,1,1,1
44,2,1451,154,35,49,1,1,1
45,2,1451,154,35,49,1,1,1
46,2,1451,154,35,49,1,1,1
47,2,1451,154,35,49,1,1,1
48,2,1451,154,35,49,1,1,1
49,2,1451,154,35,49,1,1,1
50,2,1451,154,35,49,1,1,1
51,2,1451,154,35,49,1,1,1
52,2,1451,154,35,49,1,1,1
53,2,1451,154,35,49,1,1,1
54,2,1451,154,35,49,1,1,1
55,2,1451,154,35,49,1,1,1
56,2,1451,154,35,49,1,1,1
57,2,1451,154,35,49,1,1,1
58,2,1451,154,35,49,1,1,1
59,2,1451,154,35,49,1,1,1
60,2,1451,154,35,49,1,1,1
61,2,1451,154,35,49,1,1,1
62,2,1451,154,35,49,1,1,1
63,2,1451,154,35,49,1,1,1
64,2,1451,154,35,49,1,1,1
65,2,1451,154,35,49,1,1,1
66,2,1451,154,35,49,1,1,1
67,2,1451,154,35,49,1,1,1
68,2,1451,154,35,49,1,1,1
69,2,1451,154,35,49,1,1,1
70,2,1451,155,35,49,1,1,1
71,2,1451,155,35,49,1,1,1
72,2,1451,155,35,49,1,1,1
73,2,1451,155,35,49,1,1,1
74,2,1451,155,35,49,1,1,1
75,2,1451,155,35,49,1,1,1
76,2,1451,155,35,49,1,1,1
77,2,1451,155,35,49,1,1,1
78,2,1451,155,35,49,1,1,1
79,2,1451,155,35,49,1,1,1
80,2,1451,155,35,49,1,1,1
81,2,1451,155,35,49,1,1,1
82,2,1451,155,35,49,1,1,1
83,2,1451,155,35,49,1,1,1
84,2,1451,155,35,49,1,1,1
85,2,1451,155,35,49,1,1,1
86,2,1451,155,35,49,1,1,1
87,2,1451,155,35,49,1,1,1
88,2,1451,155,35,49,1,1,1
89,2,1451,155,35,49,1,1,1
90,2,1451,155,35,49,1,1,1
91,2,1451,155,35,49,1,1,1
92,2,1451,155,35,49,1,1,1
93,2,1451,155,35,49,1,1,1
94,2,1451,155,35,49,1,1,1
95,2,1451,155,35,49,1,1,1
96,2,1451,155,35,49,1,1,1
97,2,1451,155,35,49,1,1,1
98,2,1451,155,35,49,1,1,1
99,2,1451,155,35,49,1,1,1
100,2,1451,155,35,49,1,1,1
101,2,1450,155,35,49,1,1,1
102,2,1450,155,35,49,1,1,1
103,2,1450,155,35,49,1,1,1
104,2,1450,155,35,49,1,1,1
105,2,1450,155,35,49,1,1,1
106,2,1450,155,35,49,1,1,1
107,2,1450,155,35,49,1,1,1
108,2,1450,155,35,49,1,1,1
109,2,1450,155,35,49,1,1,1
110,2,1450,155,35,49,1,1,1
111,2,1450,155,35,49,1,1,1
112,2,1450,155,35,49,1,1,1
113,2,1450,155,35,49,1,1,1
114,2,1450,155,35,49,1,1,1
115,2,1450,155,35,49,1,1,1
116,2,1450,155,35,49,1,1,1
117,2,1450,155,35,49,1,1,1
118,2,1450,155,35,49,1,1,1
119,2,1450,155,35,49,1,1,1
120,2,1450,155,35,49,1,1,1
121,2,1450,155,35,49,1,1,1
122,2,1450,155,35,49,1,1,1
123,2,1450,155,35,49,1,1,1
124,2,1450,155,35,49,1,1,1
125,2,1450,155,35,49,1,1,1
126,2,1450,155,35,49,1,1,1
127,2,1450,155,35,49,1,1,1
128,2,1450,155,35,49,1,1,1
129,2,1450,155,35,49,1,1,1
130,2,1450,156,35,49,1,1,1
131,2,1450,156,35,49,1,1,1
132,2,1450,156,35,49,1,1,1
133,2,1450,156,35,49,1,1,1
134,2,1450,156,35,49,1,1,1
135,2,1450,156,35,49,1,1,1
136,2,1450,156,35,49,1,1,1
137,2,1450,156,35,49,1,1,1
138,2,1450,156,35,49,1,1,1
139,2,1450,156,35,49,1,1,1
140,2,1450,156,35,49,1,1,1
141,2,1450,156,35,49,1,1,1
142,2,1450,156,35,49,1,1,1
143,2,1450,156,35,49,1,1,1
144,2,1450,156,35,49,1,1,1
145,2,1450,156,35,49,1,1,1
146,2,1450,156,35,49,1,1,1
147,2,1450,156,35,49,1,1,1
148,2,1450,156,35,49,1,1,1
149,2,1450,156,35,49,1,1,1
150,2,1450,156,35,49,1,1,1
151,2,1450,156,35,49,1,1,1
152,2,1450,156,35,49,1,1,1
153,2,1450,156,35,49,1,1,1
154,2,1450,156,35,49,1,1,1
155,2,1450,156,35,49,1,1,1
156,2,1450,156,35,49,1,1,1
157,2,1450,156,35,49,1,1,1
158,2,1450,156,35,49,1,1,1
159,2,1450,156,35,49,1,1,1
160,2,1451,156,35,49,1,1,1
161,2,1451,156,35,49,1,1,1
162,2,1451,156,35,49,1,1,1
163,2,1451,156,35,49,1,1,1
164,2,1451,156,35,49,1,1,1
1,3,1874,35,14,16,1,1,1
2,3,1874,35,14,16,1,1,1
3,3,1874,35,14,16,1,1,1
4,3,1874,35,14,16,1,1,1
5,3,1874,35,14,16,1,1,1
6,3,1874,35,14,16,1,1,1
7,3,1874,35,14,16,1,1,1
8,3,1874,35,14,16,1,1,1
9,3,1874,35,14,16,1,1,1
10,3,1874,35,14,16,1,1,1
11,3,1874,35,14,16,1,1,1
12,3,1874,35,14,16,1,1,1
13,3,1874,35,14,16,1,1,1
14,3,1874,35,14,16,1,1,1
15,3,1874,35,14,16,1,1,1
16,3,1874,35,14,16,1,1,1
17,3,1874,35,14,16,1,1,1
18,3,1874,35,14,16,1,1,1
19,3,1874,35,14,16,1,1,1
20,3,1874,35,14,16,1,1,1
21,3,1874,35,14,16,1,1,1
22,3,1874,35,14,16,1,1,1
23,3,1874,35,14,16,1,1,1
24,3,1874,35,14,16,1,1,1
25,3,1874,35,14,16,1,1,1
26,3,1874,35,14,16,1,1,1
27,3,1874,35,14,16,1,1,1
28,3,1874,35,14,16,1,1,1
29,3,1874,35,14,16,1,1,1
30,3,1874,35,14,16,1,1,1
31,3,1874,35,14,16,1,1,1
32,3,1874,35,14,16,1,1,1
33,3,1874,35,14,16,1,1,1
34,3,1874,35,14,16,1,1,1
35,3,1874,35,14,16,1,1,1
36,3,1874,35,14,16,1,1,1
37,3,1874,35,14,16,1,1,1
38,3,1874,35,14,16,1,1,1
39,3,1874,35,14,16,1,1,1
40,3,1874,35,14,16,1,1,1
41,3,1874,35,14,16,1,1,1
42,3,1874,35,14,16,1,1,1
43,3,1874,35,14,16,1,1,1
44,3,1874,35,14,16,1,1,1
45,3,1874,35,14,16,1,1,1
46,3,1874,35,14,16,1,1,1
47,3,1874,35,14,16,1,1,1
48,3,1874,35,14,16,1,1,1
49,3,1874,35,14,16,1,1,1
50,3,1874,35,14,16,1,1,1
51,3,1874,35,14,16,1,1,1
52,3,1874,35,14,16,1,1,1
53,3,1874,35,14,16,1,1,1
54,3,1874,35,14,16,1,1,1
55,3,1874,35,14,16,1,1,1
56,3,1874,35,14,16,1,1,1
57,3,1874,35,14,16,1,1,1
58,3,1874,35,14,16,1,1,1
59,3,1874,35,14,16,1,1,1
60,3,1875,35,14,16,1,1,1
61,3,1875,35,14,16,1,1,1
62,3,1875,35,14,16,1,1,1
63,3,1875,35,14,16,1,1,1
64,3,1875,35,14,16,1,1,1
65,3,1875,35,14,16,1,1,1
66,3,1875,35,14,16,1,1,1
67,3,1875,35,14,16,1,1,1
68,3,1875,35,14,16,1,1,1
69,3,1875,35,14,16,1,1,1
70,3,1875,36,14,16,1,1,1
71,3,1875,36,14,16,1,1,1
72,3,1875,36,14,16,1,1,1
73,3,1875,36,14,16,1,1,1
74,3,1875,36,14,16,1,1,1
75,3,1875,36,14,16,1,1,1
76,3,1875,36,14,16,1,1,1
77,3,1875,36,14,16,1,1,1
78,3,1875,36,14,16,1,1,1
79,3,1875,36,14,16,1,1,1
80,3,1875,36,14,16,1,1,1
81,3,1875,36,14,16,1,1,1
82,3,1875,36,14,16,1,1,1
83,3,1875,36,14,16,1,1,1
84,3,1875,36,14,16,1,1,1
85,3,1875,36,14,16,1,1,1
86,3,1875,36,14,16,1,1,1
87,3,1875,36,14,16,1,1,1
88,3,1875,36,14,16,1,1,1
89,3,1875,36,14,16,1,1,1
90,3,1875,36,14,16,1,1,1
91,3,1875,36,14,16,1,1,1
92,3,1875,36,14,16,1,1,1
93,3,1875,36,14,16,1,1,1
94,3,1875,36,14,16,1,1,1
95,3,1875,36,14,16,1,1,1
96,3,1875,36,14,16,1,1,1
97,3,1875,36,14,16,1,1,1
98,3,1875,36,14,16,1,1,1
99,3,1875,36,14,16,1,1,1
100,3,1876,36,14,16,1,1,1
101,3,1876,36,14,16,1,1,1
102,3,1876,36,14,16,1,1,1
103,3,1876,36,14,16,1,1,1
104,3,1876,36,14,16,1,1,1
105,3,1876,36,14,16,1,1,1
106,3,1876,36,14,16,1,1,1
107,3,1876,36,14,16,1,1,1
108,3,1876,36,14,16,1,1,1
109,3,1876,36,14,16,1,1,1
110,3,1876,36,14,16,1,1,1
111,3,1876,36,14,16,1,1,1
112,3,1876,36,14,16,1,1,1
113,3,1876,36,14,16,1,1,1
114,3,1876,36,14,16,1,1,1
115,3,1876,36,14,16,1,1,1
116,3,1876,36,14,16,1,1,1
117,3,1876,36,14,16,1,1,1
118,3,1876,36,14,16,1,1,1
119,3,1876,36,14,16,1,1,1
120,3,1876,36,14,16,1,1,1
121,3,1876,36,14,16,1,1,1
122,3,1876,36,14,16,1,1,1
123,3,1876,36,14,16,1,1,1
124,3,1876,36,14,16,1,1,1
125,3,1876,36,14,16,1,1,1
126,3,1876,36,14,16,1,1,1
127,3,1876,36,14,16,1,1,1
128,3,1876,36,14,16,1,1,1
129,3,1876,36,14,16,1,1,1
130,3,1876,37,14,16,1,1,1
131,3,1876,37,14,16,1,1,1
132,3,1876,37,14,16,1,1,1
133,3,1876,37,14,16,1,1,1
134,3,1876,37,14,16,1,1,1
135,3,1876,37,14,16,1,1,1
136,3,1876,37,14,16,1,1,1
137,3,1876,37,14,16,1,1,1
138,3,1876,37,14,16,1,1,1
139,3,1876,37,14,16,1,1,1
140,3,1877,37,14,16,1,1,1
141,3,1877,37,14,16,1,1,1
142,3,1877,37,14,16,1,1,1
143,3,1877,37,14,16,1,1,1
144,3,1877,37,14,16,1,1,1
145,3,1877,37,14,16,1,1,1
146,3,1877,37,14,16,1,1,1
147,3,1877,37,14,16,1,1,1
148,3,1877,37,14,16,1,1,1
149,3,1877,37,14,16,1,1,1
150,3,1877,37,14,16,1,1,1
151,3,1877,37,14,16,1,1,1
152,3,1877,37,14,16,1,1,1
153,3,1877,37,14,16,1,1,1
154,3,1877,37,14,16,1,1,1
155,3,1877,37,14,16,1,1,1
156,3,1877,37,14,16,1,1,1
157,3,1877,37,14,16,1,1,1
158,3,1877,37,14,16,1,1,1
159,3,1877,37,14,16,1,1,1
160,3,1874,35,14,16,1,1,1
161,3,1874,35,14,16,1,1,1
162,3,1874,35,14,16,1,1,1
163,3,1874,36,14,16,1,1,1
164,3,1875,36,14,16,1,1,1
1,4,1902,32,17,16,1,1,1
2,4,1902,32,17,16,1,1,1
3,4,1902,32,17,16,1,1,1
4,4,1902,32,17,16,1,1,1
5,4,1902,32,17,16,1,1,1
6,4,1902,32,17,16,1,1,1
7,4,1902,32,17,16,1,1,1
8,4,1902,32,17,16,1,1,1
9,4,1902,32,17,16,1,1,1
10,4,1902,32,17,16,1,1,1
11,4,1902,32,17,16,1,1,1
12,4,1902,32,17,16,1,1,1
13,4,1902,32,17,16,1,1,1
14,4,1902,32,17,16,1,1,1
15,4,1902,32,17,16,1,1,1
16,4,1902,32,17,16,1,1,1
17,4,1902,32,17,16,1,1,1
18,4,1902,32,17,16,1,1,1
19,4,1902,32,17,16,1,1,1
20,4,1902,32,17,16,1,1,1
21,4,1902,32,17,16,1,1,1
22,4,1902,32,17,16,1,1,1
23,4,1902,32,17,16,1,1,1
24,4,1902,32,17,16,1,1,1
25,4,1902,32,17,16,1,1,1
26,4,1902,32,17,16,1,1,1
27,4,1902,32,17,16,1,1,1
28,4,1902,32,17,16,1,1,1
29,4,1902,32,17,16,1,1,1
30,4,1902,32,17,16,1,1,1
31,4,1902,32,17,16,1,1,1
32,4,1902,32,17,16,1,1,1
33,4,1902,32,17,16,1,1,1
34,4,1902,32,17,16,1,1,1
35,4,1902,32,17,16,1,1,1
36,4,1902,32,17,16,1,1,1
37,4,1902,32,17,16,1,1,1
38,4,1902,32,17,16,1,1,1
39,4,1902,32,17,16,1,1,1
40,4,1902,32,17,16,1,1,1
41,4,1902,32,17,16,1,1,1
42,4,1902,32,17,16,1,1,1
43,4,1902,32,17,16,1,1,1
44,4,1902,32,17,16,1,1,1
45,4,1902,32,17,16,1,1,1
46,4,1902,32,17,16,1,1,1
47,4,1902,32,17,16,1,1,1
48,4,1902,32,17,16,1,1,1
49,4,1902,32,17,16,1,1,1
50,4,1902,32,17,16,1,1,1
51,4,1902,32,17,16,1,1,1
52,4,1902,32,17,16,1,1,1
53,4,1902,32,17,16,1,1,1
54,4,1902,32,17,16,1,1,1
55,4,1902,32,17,16,1,1,1
56,4,1902,32,17,16,1,1,1
57,4,1902,32,17,16,1,1,1
58,4,1902,32,17,16,1,1,1
59,4,1902,32,17,16,1,1,1
60,4,1903,32,17,16,1,1,1
61,4,1903,32,17,16,1,1,1
62,4,1903,32,17,16,1,1,1
63,4,1903,32,17,16,1,1,1
64,4,1903,32,17,16,1,1,1
65,4,1903,32,17,16,1,1,1
66,4,1903,32,17,16,1,1,1
67,4,1903,32,17,16,1,1,1
68,4,1903,32,17,16,1,1,1
69,4,1903,32,17,16,1,1,1
70,4,1903,33,17,16,1,1,1
71,4,1903,33,17,16,1,1,1
72,4,1903,33,17,16,1,1,1
73,4,1903,33,17,16,1,1,1
74,4,1903,33,17,16,1,1,1
75,4,1903,33,17,16,1,1,1
76,4,1903,33,17,16,1,1,1
77,4,1903,33,17,16,1,1,1
78,4,1903,33,17,16,1,1,1
79,4,1903,33,17,16,1,1,1
80,4,1903,33,17,16,1,1,1
81,4,1903,33,17,16,1,1,1
82,4,1903,33,17,16,1,1,1
83,4,1903,33,17,16,1,1,1
84,4,1903,33,17,16,1,1,1
85,4,1903,33,17,16,1,1,1
86,4,1903,33,17,16,1,1,1
87,4,1903,33,17,16,1,1,1
88,4,1903,33,17,16,1,1,1
89,4,1903,33,17,16,1,1,1
90,4,1903,33,17,16,1,1,1
91,4,1903,33,17,16,1,1,1
92,4,1903,33,17,16,1,1,1
93,4,1903,33,17,16,1,1,1
94,4,1903,33,17,16,1,1,1
95,4,1903,33,17,16,1,1,1
96,4,1903,33,17,16,1,1,1
97,4,1903,33,17,16,1,1,1
98,4,1903,33,17,16,1,1,1
99,4,1903,33,17,16,1,1,1
100,4,1904,33,16,16,1,1,1
101,4,1904,33,16,16,1,1,1
102,4,1904,33,16,16,1,1,1
103,4,1904,33,16,16,1,1,1
104,4,1904,33,16,16,1,1,1
105,4,1904,33,16,16,1,1,1
106,4,1904,33,16,16,1,1,1
107,4,1904,33,16,16,1,1,1
108,4,1904,33,16,16,1,1,1
109,4,1904,33,16,16,1,1,1
110,4,1904,33,16,16,1,1,1
111,4,1904,33,16,16,1,1,1
112,4,1904,33,16,16,1,1,1
113,4,1904,33,16,16,1,1,1
114,4,1904,33,16,16,1,1,1
115,4,1904,33,16,16,1,1,1
116,4,1904,33,16,16,1,1,1
117,4,1904,33,16,16,1,1,1
118,4,1904,33,16,16,1,1,1
119,4,1904,33,16,16,1,1,1
120,4,1904,33,16,16,1,1,1
121,4,1904,33,16,16,1,1,1
122,4,1904,33,16,16,1,1,1
123,4,1904,33,16,16,1,1,1
124,4,1904,33,16,16,1,1,1
125,4,1904,33,16,16,1,1,1
126,4,1904,33,16,16,1,1,1
127,4,1904,33,16,16,1,1,1
128,4,1904,33,16,16,1,1,1
129,4,1904,33,16,16,1,1,1
130,4,1904,34,16,16,1,1,1
131,4,1904,34,16,16,1,1,1
132,4,1904,34,16,16,1,1,1
133,4,1904,34,16,16,1,1,1
134,4,1904,34,16,16,1,1,1
135,4,1904,34,16,16,1,1,1
136,4,1904,34,16,16,1,1,1
137,4,1904,34,16,16,1,1,1
138,4,1904,34,16,16,1,1,1
139,4,1904,34,16,16,1,1,1
140,4,1905,34,15,16,1,1,1
141,4,1905,34,15,16,1,1,1
142,4,1905,34,15,16,1,1,1
143,4,1905,34,15,16,1,1,1
144,4,1905,34,15,16,1,1,1
145,4,1905,34,15,16,1,1,1
146,4,1905,34,15,16,1,1,1
147,4,1905,34,15,16,1,1,1
148,4,1905,34,15,16,1,1,1
149,4,1905,34,15,16,1,1,1
150,4,1905,34,15,16,1,1,1
151,4,1905,34,15,16,1,1,1
152,4,1905,34,15,16,1,1,1
153,4,1905,34,15,16,1,1,1
154,4,1905,34,15,16,1,1,1
155,4,1905,34,15,16,1,1,1
156,4,1905,34,15,16,1,1,1
157,4,1905,34,15,16,1,1,1
158,4,1905,34,15,16,1,1,1
159,4,1905,34,15,16,1,1,1
160,4,1902,32,17,16,1,1,1
161,4,1902,32,17,16,1,1,1
162,4,1902,32,17,16,1,1,1
163,4,1902,32,17,16,1,1,1
164,4,1903,33,17,16,1,1,1
1,5,1881,69,13,11,1,1,1
2,5,1881,69,13,11,1,1,1
3,5,1881,69,13,11,1,1,1
4,5,1881,69,13,11,1,1,1
5,5,1881,69,13,11,1,1,1
6,5,1881,69,13,11,1,1,1
7,5,1881,69,13,11,1,1,1
8,5,1881,69,13,11,1,1,1
9,5,1881,69,13,11,1,1,1
10,5,1881,69,13,11,1,1,1
11,5,1881,69,13,11,1,1,1
12,5,1881,69,13,11,1,1,1
13,5,1881,69,13,11,1,1,1
14,5,1881,69,13,11,1,1,1
15,5,1881,69,13,11,1,1,1
16,5,1881,69,13,11,1,1,1
17,5,1881,69,13,11,1,1,1
18,5,1881,69,13,11,1,1,1
19,5,1881,69,13,11,1,1,1
20,5,1881,69,13,11,1,1,1
21,5,1881,69,13,11,1,1,1
22,5,1881,69,13,11,1,1,1
23,5,1881,69,13,11,1,1,1
24,5,1881,69,13,11,1,1,1
25,5,1881,69,13,11,1,1,1
26,5,1881,69,13,11,1,1,1
27,5,1881,69,13,11,1,1,1
28,5,1881,69,13,11,1,1,1
29,5,1881,69,13,11,1,1,1
30,5,1881,69,13,11,1,1,1
31,5,1881,69,13,11,1,1,1
32,5,1881,69,13,11,1,1,1
33,5,1881,69,13,11,1,1,1
34,5,1881,69,13,11,1,1,1
35,5,1881,69,13,11,1,1,1
36,5,1881,69,13,11,1,1,1
37,5,1881,69,13,11,1,1,1
38,5,1881,69,13,11,1,1,1
39,5,1881,69,13,11,1,1,1
40,5,1881,69,13,11,1,1,1
41,5,1881,69,13,11,1,1,1
42,5,1881,69,13,11,1,1,1
43,5,1881,69,13,11,1,1,1
44,5,1881,69,13,11,1,1,1
45,5,1881,69,13,11,1,1,1
46,5,1881,69,13,11,1,1,1
47,5,1881,69,13,11,1,1,1
48,5,1881,69,13,11,1,1,1
49,5,1881,69,13,11,1,1,1
50,5,1881,69,13,11,1,1,1
51,5,1881,69,13,11,1,1,1
52,5,1881,69,13,11,1,1,1
53,5,1881,69,13,11,1,1,1
54,5,1881,69,13,11,1,1,1
55,5,1881,69,13,11,1,1,1
56,5,1881,69,13,11,1,1,1
57,5,1881,69,13,11,1,1,1
58,5,1881,69,13,11,1,1,1
59,5,1881,69,13,11,1,1,1
60,5,1881,70,13,11,1,1,1
61,5,1881,70,13,11,1,1,1
62,5,1881,70,13,11,1,1,1
63,5,1881,70,13,11,1,1,1
64,5,1881,70,13,11,1,1,1
65,5,1881,70,13,11,1,1,1
66,5,1881,70,13,11,1,1,1
67,5,1881,70,13,11,1,1,1
68,5,1881,70,13,11,1,1,1
69,5,1881,70,13,11,1,1,1
70,5,1881,70,13,11,1,1,1
71,5,1881,70,13,11,1,1,1
72,5,1881,70,13,11,1,1,1
73,5,1881,70,13,11,1,1,1
74,5,1881,70,13,11,1,1,1
75,5,1881,70,13,11,1,1,1
76,5,1881,70,13,11,1,1,1
77,5,1881,70,13,11,1,1,1
78,5,1881,70,13,11,1,1,1
79,5,1881,70,13,11,1,1,1
80,5,1881,70,13,11,1,1,1
